"Hora inicio","Hora fin","Título","Fecha inicio","Fecha fin","Canal"
"21:30:00","22:00:00","Brooklyn Kinda Love","2012-10-05","2012-10-05","PBOY",
"22:00:00","22:30:00","Summer Lovin' Ii-1","2012-10-05","2012-10-05","PBOY",
"22:30:00","23:00:00","Playboy's Beach House","2012-10-05","2012-10-05","PBOY",
"23:00:00","00:00:00","Swing Ii-8","2012-10-05","2012-10-06","PBOY",
"00:00:00","01:30:00","Make Her A Pornstar","2012-10-06","2012-10-06","PBOY",
"01:30:00","02:00:00","Sexy Urban Legends I-6","2012-10-06","2012-10-06","PBOY",
"02:00:00","02:30:00","Summer Lovin' Ii-1","2012-10-06","2012-10-06","PBOY",
"02:30:00","03:00:00","Playboy's Beach House","2012-10-06","2012-10-06","PBOY",
"03:00:00","03:30:00","Bang U Ii-1","2012-10-06","2012-10-06","PBOY",
"03:30:00","04:00:00","Bang U I-1","2012-10-06","2012-10-06","PBOY",
"04:00:00","05:30:00","All Internal Loads","2012-10-06","2012-10-06","PBOY",
"05:30:00","06:00:00","Playboy's Amateur Girls","2012-10-06","2012-10-06","PBOY",
"06:00:00","06:30:00","Brooklyn Kinda Love","2012-10-06","2012-10-06","PBOY",
"06:30:00","07:00:00","Sexy Urban Legends I-6","2012-10-06","2012-10-06","PBOY",
"07:00:00","07:30:00","Casting Online","2012-10-06","2012-10-06","PBOY",
"07:30:00","08:00:00","Top Ten","2012-10-06","2012-10-06","PBOY",
"08:00:00","08:30:00","Summer Lovin' Ii-1","2012-10-06","2012-10-06","PBOY",
"08:30:00","09:00:00","Room Service","2012-10-06","2012-10-06","PBOY",
"09:00:00","10:30:00","Sasha's Birthday Orgy","2012-10-06","2012-10-06","PBOY",
"10:30:00","11:30:00","Sexcetera","2012-10-06","2012-10-06","PBOY",
"11:30:00","12:30:00","Swing Ii-8","2012-10-06","2012-10-06","PBOY",
"12:30:00","13:00:00","Casting Online","2012-10-06","2012-10-06","PBOY",
"13:00:00","13:30:00","Playmates!","2012-10-06","2012-10-06","PBOY",
"13:30:00","14:00:00","Room Service","2012-10-06","2012-10-06","PBOY",
"14:00:00","15:30:00","My Teen Likes To Swallow","2012-10-06","2012-10-06","PBOY",
"15:30:00","16:00:00","Playboy Rocks","2012-10-06","2012-10-06","PBOY",
"16:00:00","17:00:00","The Playboy Morning Show","2012-10-06","2012-10-06","PBOY",
"17:00:00","17:30:00","Foursome V-1","2012-10-06","2012-10-06","PBOY",
"17:30:00","18:00:00","Foursome Iii-1","2012-10-06","2012-10-06","PBOY",
"18:00:00","19:00:00","Swing Ii-8","2012-10-06","2012-10-06","PBOY",
"19:00:00","19:30:00","Summer Lovin' Iii-2","2012-10-06","2012-10-06","PBOY",
"19:30:00","20:00:00","Praia Brava","2012-10-06","2012-10-06","PBOY",
"20:00:00","21:00:00","The Playboy Morning Show","2012-10-06","2012-10-06","PBOY",
"21:00:00","21:30:00","Playmates!","2012-10-06","2012-10-06","PBOY",
"21:30:00","22:00:00","El Mundo De Playboy","2012-10-06","2012-10-06","PBOY",
"22:00:00","22:30:00","Top Ten","2012-10-06","2012-10-06","PBOY",
"22:30:00","23:00:00","Foursome V-1","2012-10-06","2012-10-06","PBOY",
"23:00:00","00:00:00","Double Feature:","2012-10-06","2012-10-07","PBOY",
"00:00:00","00:30:00","All Internal Loads","2012-10-07","2012-10-07","PBOY",
"00:30:00","01:30:00","Crock Of Love","2012-10-07","2012-10-07","PBOY",
"01:30:00","02:00:00","El Mundo De Playboy - Profiles","2012-10-07","2012-10-07","PBOY",
"02:00:00","03:00:00","Swing Ii-8","2012-10-07","2012-10-07","PBOY",
"03:00:00","03:30:00","Top Ten","2012-10-07","2012-10-07","PBOY",
"03:30:00","04:00:00","Casting Online","2012-10-07","2012-10-07","PBOY",
"04:00:00","05:30:00","Gym Orgasms","2012-10-07","2012-10-07","PBOY",
"05:30:00","06:30:00","Sexcetera","2012-10-07","2012-10-07","PBOY",
"06:30:00","07:00:00","Summer Lovin' Iii-2","2012-10-07","2012-10-07","PBOY",
"07:00:00","07:30:00","Praia Brava","2012-10-07","2012-10-07","PBOY",
"07:30:00","08:00:00","Foursome V-1","2012-10-07","2012-10-07","PBOY",
"08:00:00","08:30:00","Foursome Iii-1","2012-10-07","2012-10-07","PBOY",
"08:30:00","09:00:00","Sexy Urban Legends I-2","2012-10-07","2012-10-07","PBOY",
"09:00:00","10:30:00","Make Her A Pornstar","2012-10-07","2012-10-07","PBOY",
"10:30:00","11:30:00","Sexcetera","2012-10-07","2012-10-07","PBOY",
"11:30:00","12:30:00","The Playboy Morning Show","2012-10-07","2012-10-07","PBOY",
"12:30:00","13:00:00","Foursome V-1","2012-10-07","2012-10-07","PBOY",
"13:00:00","13:30:00","Foursome Iii-1","2012-10-07","2012-10-07","PBOY",
"13:30:00","14:00:00","Room Service","2012-10-07","2012-10-07","PBOY",
"14:00:00","15:30:00","Porn Legend Orgy","2012-10-07","2012-10-07","PBOY",
"15:30:00","16:00:00","Playboy Rocks","2012-10-07","2012-10-07","PBOY",
"16:00:00","16:30:00","El Mundo De Playboy - Profiles","2012-10-07","2012-10-07","PBOY",
"16:30:00","17:30:00","Swing Ii-8","2012-10-07","2012-10-07","PBOY",
"17:30:00","18:00:00","Search For The Perfect Girlfriend","2012-10-07","2012-10-07","PBOY",
"18:00:00","18:30:00","69 Sexy Things To Do Before You Die","2012-10-07","2012-10-07","PBOY",
"18:30:00","19:00:00","All Wives Cheat","2012-10-07","2012-10-07","PBOY",
"19:00:00","19:30:00","Brooklyn Kinda Love","2012-10-07","2012-10-07","PBOY",
"19:30:00","20:00:00","Playmates!","2012-10-07","2012-10-07","PBOY",
"20:00:00","20:30:00","El Mundo De Playboy - Profiles","2012-10-07","2012-10-07","PBOY",
"20:30:00","21:00:00","Summer Lovin' Iii-3","2012-10-07","2012-10-07","PBOY",
"21:00:00","21:30:00","Praia Brava","2012-10-07","2012-10-07","PBOY",
"21:30:00","22:30:00","The Playboy Morning Show","2012-10-07","2012-10-07","PBOY",
"22:30:00","23:00:00","Bang U Ii-1","2012-10-07","2012-10-07","PBOY",
"23:00:00","00:00:00","Double Feature:","2012-10-07","2012-10-08","PBOY",
"00:00:00","00:30:00","Gym Orgasms","2012-10-08","2012-10-08","PBOY",
"00:30:00","01:30:00","Office Bangjob","2012-10-08","2012-10-08","PBOY",
"01:30:00","02:00:00","Playmates!","2012-10-08","2012-10-08","PBOY",
"02:00:00","02:30:00","Top Ten","2012-10-08","2012-10-08","PBOY",
"02:30:00","03:00:00","Foursome V-1","2012-10-08","2012-10-08","PBOY",
"03:00:00","03:30:00","El Mundo De Playboy - Profiles","2012-10-08","2012-10-08","PBOY",
"03:30:00","04:00:00","Bang U Ii-1","2012-10-08","2012-10-08","PBOY",
"04:00:00","05:30:00","Crock Of Love","2012-10-08","2012-10-08","PBOY",
"05:30:00","06:30:00","Sexcetera","2012-10-08","2012-10-08","PBOY",
"06:30:00","07:00:00","Summer Lovin' Iii-3","2012-10-08","2012-10-08","PBOY",
"07:00:00","07:30:00","Praia Brava","2012-10-08","2012-10-08","PBOY",
"07:30:00","08:00:00","Casting Online","2012-10-08","2012-10-08","PBOY",
"08:00:00","08:30:00","Top Ten","2012-10-08","2012-10-08","PBOY",
"08:30:00","09:00:00","Sexy Urban Legends I-3","2012-10-08","2012-10-08","PBOY",
"09:00:00","10:30:00","All Internal Loads","2012-10-08","2012-10-08","PBOY",
"10:30:00","11:30:00","Sexcetera","2012-10-08","2012-10-08","PBOY",
"11:30:00","12:00:00","Cheerleader Camp","2012-10-08","2012-10-08","PBOY",
"12:00:00","12:30:00","The Last Semester","2012-10-08","2012-10-08","PBOY",
"12:30:00","13:00:00","Sexy Urban Legends I-7","2012-10-08","2012-10-08","PBOY",
"13:00:00","14:00:00","The Playboy Morning Show","2012-10-08","2012-10-08","PBOY",
"14:00:00","15:30:00","My Horny Teacher","2012-10-08","2012-10-08","PBOY",
"15:30:00","16:00:00","Playboy's Amateur Girls","2012-10-08","2012-10-08","PBOY",
"16:00:00","16:30:00","Amateur","2012-10-08","2012-10-08","PBOY",
"16:30:00","17:00:00","Room Service","2012-10-08","2012-10-08","PBOY",
"17:00:00","18:00:00","Sexcetera","2012-10-08","2012-10-08","PBOY",
"18:00:00","18:30:00","Sexy Urban Legends I-7","2012-10-08","2012-10-08","PBOY",
"18:30:00","19:00:00","Playmates!","2012-10-08","2012-10-08","PBOY",
"19:00:00","19:30:00","Playboy Rocks","2012-10-08","2012-10-08","PBOY",
"19:30:00","20:00:00","Playboy Rocks","2012-10-08","2012-10-08","PBOY",
"20:00:00","20:30:00","Playboy Rocks","2012-10-08","2012-10-08","PBOY",
"20:30:00","21:00:00","Casting Online","2012-10-08","2012-10-08","PBOY",
"21:00:00","21:30:00","Top Ten","2012-10-08","2012-10-08","PBOY",
"21:30:00","22:00:00","El Mundo De Playboy - Profiles","2012-10-08","2012-10-08","PBOY",
"22:00:00","22:30:00","Cheerleader Camp","2012-10-08","2012-10-08","PBOY",
"22:30:00","23:00:00","The Last Semester","2012-10-08","2012-10-08","PBOY",
"23:00:00","23:30:00","Bang U Ii-1","2012-10-08","2012-10-08","PBOY",
"23:30:00","00:00:00","Bang U I-1","2012-10-08","2012-10-09","PBOY",
"00:00:00","01:30:00","Crock Of Love","2012-10-09","2012-10-09","PBOY",
"01:30:00","02:00:00","Sexy Urban Legends I-7","2012-10-09","2012-10-09","PBOY",
"02:00:00","02:30:00","Cheerleader Camp","2012-10-09","2012-10-09","PBOY",
"02:30:00","03:00:00","The Last Semester","2012-10-09","2012-10-09","PBOY",
"03:00:00","04:00:00","The Playboy Morning Show","2012-10-09","2012-10-09","PBOY",
"04:00:00","05:30:00","All-Star Overdose","2012-10-09","2012-10-09","PBOY",
"05:30:00","06:00:00","Playboy's Amateur Girls","2012-10-09","2012-10-09","PBOY",
"06:00:00","06:30:00","Amateur","2012-10-09","2012-10-09","PBOY",
"06:30:00","07:00:00","Sexy Urban Legends I-7","2012-10-09","2012-10-09","PBOY",
"07:00:00","08:00:00","Swing Ii-8","2012-10-09","2012-10-09","PBOY",
"08:00:00","08:30:00","Cheerleader Camp","2012-10-09","2012-10-09","PBOY",
"08:30:00","09:00:00","Room Service","2012-10-09","2012-10-09","PBOY",
"09:00:00","10:30:00","Gym Orgasms","2012-10-09","2012-10-09","PBOY",
"10:30:00","11:30:00","Sexcetera","2012-10-09","2012-10-09","PBOY",
"11:30:00","12:00:00","Cheerleader Camp","2012-10-09","2012-10-09","PBOY",
"12:00:00","12:30:00","The Last Semester","2012-10-09","2012-10-09","PBOY",
"12:30:00","13:00:00","Sexy Urban Legends I-8","2012-10-09","2012-10-09","PBOY",
"13:00:00","13:30:00","Foursome V-1","2012-10-09","2012-10-09","PBOY",
"13:30:00","14:00:00","Foursome Iii-1","2012-10-09","2012-10-09","PBOY",
"14:00:00","15:30:00","My Teen Likes To Swallow","2012-10-09","2012-10-09","PBOY",
"15:30:00","16:00:00","The Boy Nexxt Door Ii-1","2012-10-09","2012-10-09","PBOY",
"16:00:00","16:30:00","Search For The Perfect Girlfriend","2012-10-09","2012-10-09","PBOY",
"16:30:00","17:00:00","Room Service","2012-10-09","2012-10-09","PBOY",
"17:00:00","18:00:00","Sexcetera","2012-10-09","2012-10-09","PBOY",
"18:00:00","18:30:00","Sexy Urban Legends I-8","2012-10-09","2012-10-09","PBOY",
"18:30:00","19:00:00","El Mundo De Playboy - Profiles","2012-10-09","2012-10-09","PBOY",
"19:00:00","20:00:00","The Playboy Morning Show","2012-10-09","2012-10-09","PBOY",
"20:00:00","21:00:00","Swing Ii-8","2012-10-09","2012-10-09","PBOY",
"21:00:00","21:30:00","Playmates!","2012-10-09","2012-10-09","PBOY",
"21:30:00","22:00:00","Search For The Perfect Girlfriend","2012-10-09","2012-10-09","PBOY",
"22:00:00","22:30:00","Cheerleader Camp","2012-10-09","2012-10-09","PBOY",
"22:30:00","23:00:00","The Last Semester","2012-10-09","2012-10-09","PBOY",
"23:00:00","00:00:00","The Playboy Morning Show","2012-10-09","2012-10-10","PBOY",
"00:00:00","01:30:00","All-Star Overdose","2012-10-10","2012-10-10","PBOY",
"01:30:00","02:00:00","Sexy Urban Legends I-8","2012-10-10","2012-10-10","PBOY",
"02:00:00","02:30:00","Cheerleader Camp","2012-10-10","2012-10-10","PBOY",
"02:30:00","03:00:00","The Last Semester","2012-10-10","2012-10-10","PBOY",
"03:00:00","03:30:00","Foursome V-2","2012-10-10","2012-10-10","PBOY",
"03:30:00","04:00:00","Foursome Iii-2","2012-10-10","2012-10-10","PBOY",
"04:00:00","05:30:00","Strip Searched","2012-10-10","2012-10-10","PBOY",
"05:30:00","06:00:00","The Boy Nexxt Door Ii-1","2012-10-10","2012-10-10","PBOY",
"06:00:00","06:30:00","Search For The Perfect Girlfriend","2012-10-10","2012-10-10","PBOY",
"06:30:00","07:00:00","Sexy Urban Legends I-8","2012-10-10","2012-10-10","PBOY",
"07:00:00","07:30:00","Bang U Ii-1","2012-10-10","2012-10-10","PBOY",
"07:30:00","08:00:00","Bang U I-1","2012-10-10","2012-10-10","PBOY",
"08:00:00","08:30:00","Cheerleader Camp","2012-10-10","2012-10-10","PBOY",
"08:30:00","09:00:00","Room Service","2012-10-10","2012-10-10","PBOY",
"09:00:00","10:30:00","Charlie's Party Girls","2012-10-10","2012-10-10","PBOY",
"10:30:00","11:30:00","Sexcetera","2012-10-10","2012-10-10","PBOY",
"11:30:00","12:00:00","Cheerleader Camp","2012-10-10","2012-10-10","PBOY",
"12:00:00","12:30:00","The Last Semester","2012-10-10","2012-10-10","PBOY",
"12:30:00","13:00:00","Sexy Urban Legends I-9","2012-10-10","2012-10-10","PBOY",
"13:00:00","13:30:00","Casting Online","2012-10-10","2012-10-10","PBOY",
"13:30:00","14:00:00","Top Ten","2012-10-10","2012-10-10","PBOY",
"14:00:00","15:30:00","Sasha's Birthday Orgy","2012-10-10","2012-10-10","PBOY",
"15:30:00","16:00:00","The Boy Nexxt Door Ii-2","2012-10-10","2012-10-10","PBOY",
"16:00:00","16:30:00","69 Sexy Things To Do Before You Die","2012-10-10","2012-10-10","PBOY",
"16:30:00","17:00:00","Room Service","2012-10-10","2012-10-10","PBOY",
"17:00:00","18:00:00","Sexcetera","2012-10-10","2012-10-10","PBOY",
"18:00:00","18:30:00","Sexy Urban Legends I-9","2012-10-10","2012-10-10","PBOY",
"18:30:00","19:00:00","Foursome I-4","2012-10-10","2012-10-10","PBOY",
"19:00:00","19:30:00","Foursome I-5","2012-10-10","2012-10-10","PBOY",
"19:30:00","20:00:00","Foursome I-6","2012-10-10","2012-10-10","PBOY",
"20:00:00","20:30:00","Totally Busted I-5","2012-10-10","2012-10-10","PBOY",
"20:30:00","21:00:00","Totally Busted I-6","2012-10-10","2012-10-10","PBOY",
"21:00:00","21:30:00","Totally Busted I-7","2012-10-10","2012-10-10","PBOY",
"21:30:00","22:00:00","69 Sexy Things To Do Before You Die","2012-10-10","2012-10-10","PBOY",
"22:00:00","22:30:00","Cheerleader Camp","2012-10-10","2012-10-10","PBOY",
"22:30:00","23:00:00","The Last Semester","2012-10-10","2012-10-10","PBOY",
"23:00:00","23:30:00","Foursome V-2","2012-10-10","2012-10-10","PBOY",
"23:30:00","00:00:00","Foursome Iii-2","2012-10-10","2012-10-11","PBOY",
"00:00:00","01:30:00","Strip Searched","2012-10-11","2012-10-11","PBOY",
"01:30:00","02:00:00","Sexy Urban Legends I-9","2012-10-11","2012-10-11","PBOY",
"02:00:00","02:30:00","Cheerleader Camp","2012-10-11","2012-10-11","PBOY",
"02:30:00","03:00:00","The Last Semester","2012-10-11","2012-10-11","PBOY",
"03:00:00","03:30:00","Casting Online","2012-10-11","2012-10-11","PBOY",
"03:30:00","04:00:00","Top Ten","2012-10-11","2012-10-11","PBOY",
"04:00:00","05:30:00","Make Me A Lesbo","2012-10-11","2012-10-11","PBOY",
"05:30:00","06:00:00","The Boy Nexxt Door Ii-2","2012-10-11","2012-10-11","PBOY",
"06:00:00","06:30:00","69 Sexy Things To Do Before You Die","2012-10-11","2012-10-11","PBOY",
"06:30:00","07:00:00","Sexy Urban Legends I-9","2012-10-11","2012-10-11","PBOY",
"07:00:00","08:00:00","The Playboy Morning Show","2012-10-11","2012-10-11","PBOY",
"08:00:00","08:30:00","Cheerleader Camp","2012-10-11","2012-10-11","PBOY",
"08:30:00","09:00:00","Room Service","2012-10-11","2012-10-11","PBOY",
"09:00:00","10:30:00","My Horny Teacher","2012-10-11","2012-10-11","PBOY",
"10:30:00","11:30:00","Sexcetera","2012-10-11","2012-10-11","PBOY",
"11:30:00","12:00:00","Dropout Delinquents I-1","2012-10-11","2012-10-11","PBOY",
"12:00:00","12:30:00","The Last Semester","2012-10-11","2012-10-11","PBOY",
"12:30:00","13:00:00","Sexy Urban Legends Ii-1","2012-10-11","2012-10-11","PBOY",
"13:00:00","14:00:00","Swing Ii-8","2012-10-11","2012-10-11","PBOY",
"14:00:00","15:30:00","Make Her A Pornstar","2012-10-11","2012-10-11","PBOY",
"15:30:00","16:00:00","The Boy Nexxt Door Ii-3","2012-10-11","2012-10-11","PBOY",
"16:00:00","16:30:00","All Wives Cheat","2012-10-11","2012-10-11","PBOY",
"16:30:00","17:00:00","Room Service","2012-10-11","2012-10-11","PBOY",
"17:00:00","18:00:00","Sexcetera","2012-10-11","2012-10-11","PBOY",
"18:00:00","18:30:00","Sexy Urban Legends Ii-1","2012-10-11","2012-10-11","PBOY",
"18:30:00","19:00:00","Naughty Amateur Home Videos Xi-4","2012-10-11","2012-10-11","PBOY",
"19:00:00","19:30:00","Naughty Amateur Home Videos Xi-5","2012-10-11","2012-10-11","PBOY",
"19:30:00","20:00:00","Naughty Amateur Home Videos Xi-6","2012-10-11","2012-10-11","PBOY",
"20:00:00","20:30:00","E-Rotic","2012-10-11","2012-10-11","PBOY",
"20:30:00","21:00:00","E-Rotic","2012-10-11","2012-10-11","PBOY",
"21:00:00","21:30:00","E-Rotic","2012-10-11","2012-10-11","PBOY",
"21:30:00","22:00:00","All Wives Cheat","2012-10-11","2012-10-11","PBOY",
"22:00:00","22:30:00","Dropout Delinquents I-1","2012-10-11","2012-10-11","PBOY",
"22:30:00","23:00:00","The Last Semester","2012-10-11","2012-10-11","PBOY",
"23:00:00","23:30:00","Casting Online","2012-10-11","2012-10-11","PBOY",
"23:30:00","00:00:00","Top Ten","2012-10-11","2012-10-12","PBOY",
"00:00:00","01:30:00","Make Me A Lesbo","2012-10-12","2012-10-12","PBOY",
"01:30:00","02:00:00","Sexy Urban Legends Ii-1","2012-10-12","2012-10-12","PBOY",
"02:00:00","02:30:00","Dropout Delinquents I-1","2012-10-12","2012-10-12","PBOY",
"02:30:00","03:00:00","The Last Semester","2012-10-12","2012-10-12","PBOY",
"03:00:00","03:30:00","Tramas Ardientes","2012-10-12","2012-10-12","PBOY",
"03:30:00","04:00:00","Labios Calientes","2012-10-12","2012-10-12","PBOY",
"04:00:00","05:30:00","Bust-A-Nut Sistas","2012-10-12","2012-10-12","PBOY",
"05:30:00","06:00:00","The Boy Nexxt Door Ii-3","2012-10-12","2012-10-12","PBOY",
"06:00:00","06:30:00","All Wives Cheat","2012-10-12","2012-10-12","PBOY",
"06:30:00","07:00:00","Sexy Urban Legends Ii-1","2012-10-12","2012-10-12","PBOY",
"07:00:00","07:30:00","Foursome V-2","2012-10-12","2012-10-12","PBOY",
"07:30:00","08:00:00","Foursome Iii-2","2012-10-12","2012-10-12","PBOY",
"08:00:00","08:30:00","Dropout Delinquents I-1","2012-10-12","2012-10-12","PBOY",
"08:30:00","09:00:00","Room Service","2012-10-12","2012-10-12","PBOY",
"09:00:00","10:30:00","My Teen Likes To Swallow","2012-10-12","2012-10-12","PBOY",
"10:30:00","11:30:00","Sexcetera","2012-10-12","2012-10-12","PBOY",
"11:30:00","12:00:00","Dropout Delinquents I-2","2012-10-12","2012-10-12","PBOY",
"12:00:00","12:30:00","The Last Semester","2012-10-12","2012-10-12","PBOY",
"12:30:00","13:00:00","Sexy Urban Legends Ii-2","2012-10-12","2012-10-12","PBOY",
"13:00:00","13:30:00","Bang U Ii-1","2012-10-12","2012-10-12","PBOY",
"13:30:00","14:00:00","Bang U I-1","2012-10-12","2012-10-12","PBOY",
"14:00:00","15:30:00","All Internal Loads","2012-10-12","2012-10-12","PBOY",
"15:30:00","16:00:00","The Boy Nexxt Door Ii-4","2012-10-12","2012-10-12","PBOY",
"16:00:00","16:30:00","Brooklyn Kinda Love","2012-10-12","2012-10-12","PBOY",
"16:30:00","17:00:00","Room Service","2012-10-12","2012-10-12","PBOY",
"17:00:00","18:00:00","Sexcetera","2012-10-12","2012-10-12","PBOY",
"18:00:00","19:30:00","Crock Of Love","2012-10-12","2012-10-12","PBOY",
"19:30:00","21:00:00","Office Bangjob","2012-10-12","2012-10-12","PBOY",
"21:00:00","21:30:00","Bang U Ii-1","2012-10-12","2012-10-12","PBOY",
"21:30:00","22:00:00","Brooklyn Kinda Love","2012-10-12","2012-10-12","PBOY",
"22:00:00","22:30:00","Dropout Delinquents I-2","2012-10-12","2012-10-12","PBOY",
"22:30:00","23:00:00","The Last Semester","2012-10-12","2012-10-12","PBOY",
"23:00:00","23:30:00","Tramas Ardientes","2012-10-12","2012-10-12","PBOY",
"23:30:00","00:00:00","Labios Calientes","2012-10-12","2012-10-13","PBOY",
"00:00:00","01:30:00","Bust-A-Nut Sistas","2012-10-13","2012-10-13","PBOY",
"01:30:00","02:00:00","Sexy Urban Legends Ii-2","2012-10-13","2012-10-13","PBOY",
"02:00:00","02:30:00","Dropout Delinquents I-2","2012-10-13","2012-10-13","PBOY",
"02:30:00","03:00:00","The Last Semester","2012-10-13","2012-10-13","PBOY",
"03:00:00","03:30:00","Bang U Ii-2","2012-10-13","2012-10-13","PBOY",
"03:30:00","04:00:00","Bang U I-2","2012-10-13","2012-10-13","PBOY",
"04:00:00","05:30:00","Dripping Inside 2","2012-10-13","2012-10-13","PBOY",
"05:30:00","06:00:00","The Boy Nexxt Door Ii-4","2012-10-13","2012-10-13","PBOY",
"06:00:00","06:30:00","Brooklyn Kinda Love","2012-10-13","2012-10-13","PBOY",
"06:30:00","07:00:00","Sexy Urban Legends Ii-2","2012-10-13","2012-10-13","PBOY",
"07:00:00","07:30:00","Casting Online","2012-10-13","2012-10-13","PBOY",
"07:30:00","08:00:00","Top Ten","2012-10-13","2012-10-13","PBOY",
"08:00:00","08:30:00","Dropout Delinquents I-2","2012-10-13","2012-10-13","PBOY",
"08:30:00","09:00:00","Room Service","2012-10-13","2012-10-13","PBOY",
"09:00:00","10:30:00","Make Me A Lesbo","2012-10-13","2012-10-13","PBOY",
"10:30:00","11:30:00","Sexcetera","2012-10-13","2012-10-13","PBOY",
"11:30:00","12:00:00","Tramas Ardientes","2012-10-13","2012-10-13","PBOY",
"12:00:00","12:30:00","Labios Calientes","2012-10-13","2012-10-13","PBOY",
"12:30:00","13:00:00","Casting Online","2012-10-13","2012-10-13","PBOY",
"13:00:00","13:30:00","Playmates!","2012-10-13","2012-10-13","PBOY",
"13:30:00","14:00:00","Room Service","2012-10-13","2012-10-13","PBOY",
"14:00:00","15:30:00","Gym Orgasms","2012-10-13","2012-10-13","PBOY",
"15:30:00","16:00:00","Playboy Rocks","2012-10-13","2012-10-13","PBOY",
"16:00:00","17:00:00","The Playboy Morning Show","2012-10-13","2012-10-13","PBOY",
"17:00:00","17:30:00","Foursome V-2","2012-10-13","2012-10-13","PBOY",
"17:30:00","18:00:00","Foursome Iii-2","2012-10-13","2012-10-13","PBOY",
"18:00:00","18:30:00","Tramas Ardientes","2012-10-13","2012-10-13","PBOY",
"18:30:00","19:00:00","Labios Calientes","2012-10-13","2012-10-13","PBOY",
"19:00:00","19:30:00","Cheerleader Camp","2012-10-13","2012-10-13","PBOY",
"19:30:00","20:00:00","The Last Semester","2012-10-13","2012-10-13","PBOY",
"20:00:00","21:00:00","The Playboy Morning Show","2012-10-13","2012-10-13","PBOY",
"21:00:00","21:30:00","Playmates!","2012-10-13","2012-10-13","PBOY",
"21:30:00","22:00:00","El Mundo De Playboy - Profiles","2012-10-13","2012-10-13","PBOY",
"22:00:00","22:30:00","Top Ten","2012-10-13","2012-10-13","PBOY",
"22:30:00","23:00:00","Foursome V-2","2012-10-13","2012-10-13","PBOY",
"23:00:00","00:00:00","Double Feature:","2012-10-13","2012-10-14","PBOY",
"00:00:00","00:30:00","Dripping Inside 2","2012-10-14","2012-10-14","PBOY",
"00:30:00","01:30:00","Sasha's Birthday Orgy","2012-10-14","2012-10-14","PBOY",
"01:30:00","02:00:00","El Mundo De Playboy","2012-10-14","2012-10-14","PBOY",
"02:00:00","02:30:00","Tramas Ardientes","2012-10-14","2012-10-14","PBOY",
"02:30:00","03:00:00","Labios Calientes","2012-10-14","2012-10-14","PBOY",
"03:00:00","03:30:00","Top Ten","2012-10-14","2012-10-14","PBOY",
"03:30:00","04:00:00","Casting Online","2012-10-14","2012-10-14","PBOY",
"04:00:00","05:30:00","Campus Sluts","2012-10-14","2012-10-14","PBOY",
"05:30:00","06:30:00","Sexcetera","2012-10-14","2012-10-14","PBOY",
"06:30:00","07:00:00","Cheerleader Camp","2012-10-14","2012-10-14","PBOY",
"07:00:00","07:30:00","The Last Semester","2012-10-14","2012-10-14","PBOY",
"07:30:00","08:00:00","Foursome V-2","2012-10-14","2012-10-14","PBOY",
"08:00:00","08:30:00","Foursome Iii-2","2012-10-14","2012-10-14","PBOY",
"08:30:00","09:00:00","Sexy Urban Legends I-7","2012-10-14","2012-10-14","PBOY",
"09:00:00","10:30:00","Bust-A-Nut Sistas","2012-10-14","2012-10-14","PBOY",
"10:30:00","11:30:00","Sexcetera","2012-10-14","2012-10-14","PBOY",
"11:30:00","12:30:00","The Playboy Morning Show","2012-10-14","2012-10-14","PBOY",
"12:30:00","13:00:00","Foursome V-2","2012-10-14","2012-10-14","PBOY",
"13:00:00","13:30:00","Foursome Iii-2","2012-10-14","2012-10-14","PBOY",
"13:30:00","14:00:00","Room Service","2012-10-14","2012-10-14","PBOY",
"14:00:00","15:30:00","Crock Of Love","2012-10-14","2012-10-14","PBOY",
"15:30:00","16:00:00","Playboy Rocks","2012-10-14","2012-10-14","PBOY",
"16:00:00","16:30:00","El Mundo De Playboy","2012-10-14","2012-10-14","PBOY",
"16:30:00","17:00:00","Tramas Ardientes","2012-10-14","2012-10-14","PBOY",
"17:00:00","17:30:00","Labios Calientes","2012-10-14","2012-10-14","PBOY",
"17:30:00","18:00:00","Search For The Perfect Girlfriend","2012-10-14","2012-10-14","PBOY",
"18:00:00","18:30:00","69 Sexy Things To Do Before You Die","2012-10-14","2012-10-14","PBOY",
"18:30:00","19:00:00","All Wives Cheat","2012-10-14","2012-10-14","PBOY",
"19:00:00","19:30:00","Brooklyn Kinda Love","2012-10-14","2012-10-14","PBOY",
"19:30:00","20:00:00","Playmates!","2012-10-14","2012-10-14","PBOY",
"20:00:00","20:30:00","El Mundo De Playboy","2012-10-14","2012-10-14","PBOY",
"20:30:00","21:00:00","Cheerleader Camp","2012-10-14","2012-10-14","PBOY",
"21:00:00","21:30:00","The Last Semester","2012-10-14","2012-10-14","PBOY",
"21:30:00","22:30:00","The Playboy Morning Show","2012-10-14","2012-10-14","PBOY",
"22:30:00","23:00:00","Bang U Ii-2","2012-10-14","2012-10-14","PBOY",
"23:00:00","00:00:00","Double Feature:","2012-10-14","2012-10-15","PBOY",
"00:00:00","00:30:00","Campus Sluts","2012-10-15","2012-10-15","PBOY",
"00:30:00","01:30:00","Make Her A Pornstar","2012-10-15","2012-10-15","PBOY",
"01:30:00","02:00:00","Playmates!","2012-10-15","2012-10-15","PBOY",
